model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
268,Adamax,64,tanh,l2,4.50000000,10.00000000,1.22088693,1.22240919,0.09311528,0.76055556,0.84170343,0.78353613,0.90936508,0.66134921,0.73400000,0.82470011,0.76580346,0.89428571,0.62714286,0.17175980,168941.00000000,4.00000000,11521.00000000,11521.00000000,0.00000000
269,Ftrl,64,tanh,l2,4.50000000,10.00000000,0.68777548,0.68761209,0.09613981,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19316533,169078.00000000,4.00000000,11521.00000000,11521.00000000,0.00000000
270,SGD,64,tanh,l2,4.50000000,10.00000000,2.18175330,2.17588158,0.07942016,0.71366667,0.82732455,0.71610563,0.97984127,0.53621693,0.69900000,0.81896553,0.70742184,0.97285714,0.51642857,0.18374233,71568.00000000,4.00000000,11521.00000000,11521.00000000,0.00000000
271,Adagrad,32,relu,,4.50000000,10.00000000,0.63428878,0.63330731,0.08046520,0.69800000,0.82091109,0.70172254,0.98920635,0.50386243,0.69700000,0.82026523,0.70116066,0.98857143,0.50261905,0.17812917,57591.00000000,4.00000000,3713.00000000,3712.70000000,0.00900000
272,Adadelta,32,relu,,4.50000000,10.00000000,0.69581538,0.69675974,0.10199437,0.55188889,0.56005940,0.70765268,0.63000000,0.49981482,0.54900000,0.55942818,0.63022419,0.62428571,0.49880952,0.21143379,74939.00000000,4.00000000,3713.00000000,3712.20000000,0.02200000
273,Adam,32,relu,,4.50000000,10.00000000,0.42751774,0.52444916,0.09482479,0.80922222,0.86973521,0.83434084,0.90984127,0.74214286,0.73800000,0.82285270,0.78400360,0.86714286,0.65190476,0.16728702,74968.00000000,4.00000000,3713.00000000,3712.40000000,0.01700000
274,Adamax,32,relu,,4.50000000,10.00000000,0.53482348,0.54544978,0.08306465,0.71588889,0.82995413,0.71452807,0.99015873,0.53304233,0.70500000,0.82364017,0.70836903,0.98428571,0.51880952,0.17170873,74954.00000000,4.00000000,3713.00000000,3712.10000000,0.02400000
275,Ftrl,32,relu,,4.50000000,10.00000000,0.68772752,0.68757236,0.08636544,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18315871,75091.00000000,4.00000000,3713.00000000,3304.10000000,11.01200000
276,SGD,32,relu,,4.50000000,10.00000000,0.59256476,0.59943485,0.08344376,0.70022222,0.82363720,0.70015590,1.00000000,0.50037037,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17633705,40034.00000000,4.00000000,3713.00000000,3712.60000000,0.01200000
277,Adagrad,32,relu,l1,4.50000000,10.00000000,5.57516189,5.55801382,0.08013735,0.68977778,0.81256687,0.70246576,0.96682540,0.50507937,0.70100000,0.82025907,0.70825922,0.97714286,0.51690476,0.17808561,57930.00000000,4.00000000,3713.00000000,3711.60000000,0.03800000
278,Adadelta,32,relu,l1,4.50000000,10.00000000,5.93824668,5.93579397,0.08740580,0.53444444,0.54886694,0.71171140,0.56904762,0.51137566,0.53300000,0.55736029,0.68330233,0.57857143,0.50261905,0.17685404,75278.00000000,4.00000000,3713.00000000,3712.60000000,0.01100000
279,Adam,32,relu,l1,4.50000000,10.00000000,0.74403664,0.70223555,0.08790438,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18925447,75307.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
280,Adamax,32,relu,l1,4.50000000,10.00000000,1.51944079,1.41628581,0.08454621,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17335856,75293.00000000,4.00000000,3713.00000000,3712.80000000,0.00600000
281,Ftrl,32,relu,l1,4.50000000,10.00000000,0.68835334,0.68820719,0.09265144,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17933500,75430.00000000,4.00000000,3713.00000000,3701.80000000,0.30200000
282,SGD,32,relu,l1,4.50000000,10.00000000,4.87950225,4.83483419,0.09214425,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.21104448,40373.00000000,4.00000000,3713.00000000,3712.10000000,0.02400000
283,Adagrad,32,relu,l2,4.50000000,10.00000000,1.62173867,1.62120057,0.08845861,0.68655556,0.80609736,0.70571640,0.95301587,0.50891534,0.68000000,0.80044232,0.70225218,0.94714286,0.50190476,0.18739426,57882.00000000,4.00000000,3713.00000000,3712.50000000,0.01500000
284,Adadelta,32,relu,l2,4.50000000,10.00000000,1.71110727,1.71127454,0.09702120,0.45366667,0.38295091,0.62113331,0.38777778,0.49759259,0.44100000,0.36963350,0.52372872,0.37857143,0.48261905,0.20495217,75230.00000000,4.00000000,3713.00000000,3712.10000000,0.02500000
285,Adam,32,relu,l2,4.50000000,10.00000000,0.63994931,0.66276180,0.09260726,0.75777778,0.84166231,0.77737429,0.91968254,0.64984127,0.72000000,0.81605584,0.75731191,0.88857143,0.60761905,0.18465254,75259.00000000,4.00000000,3713.00000000,3712.50000000,0.01400000
286,Adamax,32,relu,l2,4.50000000,10.00000000,0.89425545,0.88646763,0.07887576,0.70011111,0.82358327,0.70007786,1.00000000,0.50018518,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17228887,75245.00000000,4.00000000,3713.00000000,3712.50000000,0.01500000
287,Ftrl,32,relu,l2,4.50000000,10.00000000,0.68776411,0.68760753,0.08247817,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17550406,75382.00000000,4.00000000,3713.00000000,3709.40000000,0.09600000
288,SGD,32,relu,l2,4.50000000,10.00000000,1.52319939,1.52278445,0.07685399,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17089877,40325.00000000,4.00000000,3713.00000000,3712.10000000,0.02400000
289,Adagrad,32,elu,,4.50000000,10.00000000,0.60457352,0.60457185,0.07946212,0.69822222,0.82067468,0.70250157,0.98682540,0.50582011,0.70000000,0.82153232,0.70367227,0.98714286,0.50857143,0.18187466,57588.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
290,Adadelta,32,elu,,4.50000000,10.00000000,0.69569467,0.69353985,0.08730781,0.55411111,0.63360640,0.70420319,0.63555556,0.49981481,0.55300000,0.63421839,0.71627906,0.63857143,0.49595238,0.21074297,74936.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
291,Adam,32,elu,,4.50000000,10.00000000,0.45776566,0.51343444,0.08580892,0.78888889,0.85435040,0.82632631,0.88492064,0.72486772,0.75100000,0.82750599,0.80340042,0.85571428,0.68119048,0.18992841,74965.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
292,Adamax,32,elu,,4.50000000,10.00000000,0.50851341,0.52828475,0.08305237,0.74200000,0.83345482,0.76083673,0.92206349,0.62195767,0.72900000,0.82510888,0.75325096,0.91285714,0.60642857,0.17841632,74951.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
293,Ftrl,32,elu,,4.50000000,10.00000000,0.68772607,0.68756134,0.09654453,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.23347611,75088.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
294,SGD,32,elu,,4.50000000,10.00000000,0.55985250,0.56504436,0.08095400,0.70555556,0.82384065,0.70893982,0.98349206,0.52026455,0.70600000,0.82436072,0.70860971,0.98571429,0.51952381,0.17210236,40031.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
295,Adagrad,32,elu,l1,4.50000000,10.00000000,5.54688621,5.53704109,0.07993238,0.69733333,0.82006353,0.70237655,0.98523810,0.50539683,0.69600000,0.81819797,0.70388562,0.97714286,0.50857143,0.16871316,57927.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
296,Adadelta,32,elu,l1,4.50000000,10.00000000,5.95511355,5.95717230,0.09003501,0.50011111,0.55674797,0.67696204,0.52968254,0.48039683,0.50400000,0.54736443,0.68408767,0.52285714,0.49142857,0.18579805,75275.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
297,Adam,32,elu,l1,4.50000000,10.00000000,0.89676967,0.82728391,0.08709059,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18139865,75304.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
298,Adamax,32,elu,l1,4.50000000,10.00000000,2.08727611,1.97121983,0.08642883,0.70044444,0.82374492,0.70031163,1.00000000,0.50074074,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18229616,75290.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
299,Ftrl,32,elu,l1,4.50000000,10.00000000,0.68875993,0.68860577,0.09603996,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19485483,75427.00000000,4.00000000,3713.00000000,3711.80000000,0.03500000
300,SGD,32,elu,l1,4.50000000,10.00000000,4.87496939,4.83283696,0.08061483,0.70533333,0.82502287,0.70599899,0.99238095,0.51396826,0.69900000,0.82221131,0.70092764,0.99428572,0.50214286,0.17482593,40370.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
301,Adagrad,32,elu,l2,4.50000000,10.00000000,1.59246446,1.59342880,0.08118963,0.69755556,0.81997985,0.70283174,0.98428572,0.50640212,0.69800000,0.82014171,0.70313883,0.98428572,0.50714286,0.17438009,57879.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
302,Adadelta,32,elu,l2,4.50000000,10.00000000,1.76037731,1.75587062,0.08812172,0.44855556,0.45676954,0.66406323,0.40333333,0.47870370,0.46100000,0.46020477,0.68034373,0.40857143,0.49595238,0.18983512,75227.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
303,Adam,32,elu,l2,4.50000000,10.00000000,0.70445304,0.72172132,0.08774679,0.76822222,0.84663133,0.78866401,0.91412698,0.67095238,0.74500000,0.83163673,0.77381732,0.90000000,0.64166667,0.18328998,75256.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
304,Adamax,32,elu,l2,4.50000000,10.00000000,1.04511611,1.05589234,0.08806381,0.73522222,0.83316178,0.74576165,0.94412698,0.59595238,0.71700000,0.82273804,0.73315345,0.93857143,0.56928572,0.20053959,75242.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
305,Ftrl,32,elu,l2,4.50000000,10.00000000,0.68767632,0.68750230,0.08296735,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17213445,75379.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
306,SGD,32,elu,l2,4.50000000,10.00000000,1.47712971,1.47435101,0.08152549,0.70466667,0.82371530,0.70763730,0.98555556,0.51740741,0.70600000,0.82460915,0.70818102,0.98714286,0.51857143,0.19268839,40322.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
307,Adagrad,32,sigmoid,,4.50000000,10.00000000,0.65430290,0.65206784,0.08182671,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18902962,57600.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
308,Adadelta,32,sigmoid,,4.50000000,10.00000000,0.71719801,0.71672547,0.09301133,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.19512160,74948.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
309,Adam,32,sigmoid,,4.50000000,10.00000000,0.59142219,0.58976785,0.08631625,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17642775,74977.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
310,Adamax,32,sigmoid,,4.50000000,10.00000000,0.60788347,0.60815700,0.08498611,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18878100,74963.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
311,Ftrl,32,sigmoid,,4.50000000,10.00000000,0.64572960,0.64436939,0.09564149,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.22042203,75100.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
312,SGD,32,sigmoid,,4.50000000,10.00000000,0.61144150,0.61101591,0.08747697,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19181337,40043.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
313,Adagrad,32,sigmoid,l1,4.50000000,10.00000000,5.60100193,5.58375163,0.08459234,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.18619511,57939.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
314,Adadelta,32,sigmoid,l1,4.50000000,10.00000000,6.02354126,6.02226510,0.09895599,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.19018183,75287.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
315,Adam,32,sigmoid,l1,4.50000000,10.00000000,0.68273972,0.64897266,0.08790841,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18002279,75316.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
316,Adamax,32,sigmoid,l1,4.50000000,10.00000000,0.97276537,0.91166869,0.09094238,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19357550,75302.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
317,Ftrl,32,sigmoid,l1,4.50000000,10.00000000,0.63778732,0.63663792,0.10358284,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20738504,75439.00000000,4.00000000,3713.00000000,3712.50000000,0.01300000
318,SGD,32,sigmoid,l1,4.50000000,10.00000000,4.93276796,4.88251972,0.08750167,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19615359,40382.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
319,Adagrad,32,sigmoid,l2,4.50000000,10.00000000,1.62518005,1.62227072,0.08274877,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.18156188,57891.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
320,Adadelta,32,sigmoid,l2,4.50000000,10.00000000,1.75502598,1.75454227,0.09915428,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.19046056,75239.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
321,Adam,32,sigmoid,l2,4.50000000,10.00000000,0.67312044,0.66261652,0.09017737,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19377782,75268.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
322,Adamax,32,sigmoid,l2,4.50000000,10.00000000,0.76868949,0.75552095,0.08405261,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18688271,75254.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
323,Ftrl,32,sigmoid,l2,4.50000000,10.00000000,0.64505159,0.64381070,0.10723436,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.21295631,75391.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
324,SGD,32,sigmoid,l2,4.50000000,10.00000000,1.53006940,1.52398695,0.07842333,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17576067,40334.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
325,Adagrad,32,softmax,,4.50000000,10.00000000,0.69258416,0.69235511,0.08134887,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.18358779,57600.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
326,Adadelta,32,softmax,,4.50000000,10.00000000,0.69686331,0.69685338,0.10584962,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.20092854,74948.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
327,Adam,32,softmax,,4.50000000,10.00000000,0.62465177,0.62312455,0.08278255,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16356089,74977.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
328,Adamax,32,softmax,,4.50000000,10.00000000,0.64946853,0.64784912,0.09981365,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18757200,74963.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
329,Ftrl,32,softmax,,4.50000000,10.00000000,0.68675500,0.68654456,0.08945482,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19008694,75100.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
330,SGD,32,softmax,,4.50000000,10.00000000,0.63173492,0.63016473,0.08231280,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18575521,40043.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
331,Adagrad,32,softmax,l1,4.50000000,10.00000000,5.64296579,5.62771149,0.08284440,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.18428471,57939.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
332,Adadelta,32,softmax,l1,4.50000000,10.00000000,5.91473942,5.91368818,0.09966779,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.20019977,75287.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
333,Adam,32,softmax,l1,4.50000000,10.00000000,0.67256620,0.64238728,0.08254871,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16514316,75316.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
334,Adamax,32,softmax,l1,4.50000000,10.00000000,0.69400356,0.66421460,0.09320278,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20083773,75302.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
335,Ftrl,32,softmax,l1,4.50000000,10.00000000,0.68728586,0.68705140,0.10524204,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19397969,75439.00000000,4.00000000,3713.00000000,3711.70000000,0.03600000
336,SGD,32,softmax,l1,4.50000000,10.00000000,4.95497375,4.90329928,0.09091449,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19272671,40382.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
337,Adagrad,32,softmax,l2,4.50000000,10.00000000,1.66914570,1.66706682,0.09483502,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.21888750,57891.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
338,Adadelta,32,softmax,l2,4.50000000,10.00000000,1.72397435,1.72369153,0.08624430,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.17987990,75239.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
339,Adam,32,softmax,l2,4.50000000,10.00000000,0.66358826,0.65474097,0.08991117,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18588855,75268.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
340,Adamax,32,softmax,l2,4.50000000,10.00000000,0.70747306,0.69656805,0.09562545,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19242551,75254.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
341,Ftrl,32,softmax,l2,4.50000000,10.00000000,0.68681744,0.68660506,0.09483709,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19383478,75391.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
342,SGD,32,softmax,l2,4.50000000,10.00000000,1.55042710,1.54337136,0.08578539,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19151876,40334.00000000,4.00000000,3713.00000000,3713.00000000,0.00000000
