model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
274,Adamax,32,relu,,4.50000000,10.00000000,0.53535997,0.55397574,0.07334409,0.71400000,0.82803704,0.71512930,0.98349206,0.53433862,0.70100000,0.81968429,0.70950060,0.97142857,0.52071429,0.17598596,57415.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
275,Ftrl,32,relu,,4.50000000,10.00000000,0.68774216,0.68758282,0.45304449,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.36397219,57552.00000000,3.00000000,2657.00000000,2411.10000000,9.25500000
276,SGD,32,relu,,4.50000000,10.00000000,0.58347893,0.59083105,0.07170126,0.70000000,0.82339102,0.70026783,0.99904762,0.50063492,0.70000000,0.82332057,0.70040404,0.99857143,0.50095238,0.19643626,32370.00000000,3.00000000,2657.00000000,2656.90000000,0.00400000
277,Adagrad,32,relu,l1,4.50000000,10.00000000,4.10296893,4.09556317,0.07383640,0.67544444,0.79108971,0.70313771,0.93142857,0.50478836,0.67200000,0.79333808,0.69592885,0.93857143,0.49428571,0.15791292,44881.00000000,3.00000000,2657.00000000,2656.80000000,0.00800000
278,Adadelta,32,relu,l1,4.50000000,10.00000000,4.38575716,4.38149848,0.07904465,0.41366667,0.31831231,0.68271684,0.29015873,0.49600529,0.41300000,0.32912849,0.67548409,0.29714286,0.49023809,0.16592364,57626.00000000,3.00000000,2657.00000000,2656.90000000,0.00400000
279,Adam,32,relu,l1,4.50000000,10.00000000,0.73979680,0.70946908,0.07785423,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16259992,57655.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
280,Adamax,32,relu,l1,4.50000000,10.00000000,1.42659047,1.35653617,0.08191378,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18055432,57641.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
281,Ftrl,32,relu,l1,4.50000000,10.00000000,0.68816959,0.68801410,0.08152661,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17607629,57778.00000000,3.00000000,2657.00000000,2650.50000000,0.24400000
282,SGD,32,relu,l1,4.50000000,10.00000000,3.60903301,3.57464256,0.07383626,0.69988889,0.82338288,0.70010041,0.99936508,0.50023810,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.35379546,32596.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
283,Adagrad,32,relu,l2,4.50000000,10.00000000,1.32240802,1.32179545,0.07626486,0.67500000,0.79663205,0.70685448,0.91809524,0.51293651,0.65700000,0.78425424,0.69665838,0.90285714,0.49309524,0.17360282,44849.00000000,3.00000000,2657.00000000,2656.80000000,0.00800000
284,Adadelta,32,relu,l2,4.50000000,10.00000000,1.41741378,1.41233355,0.08430336,0.46188889,0.47030483,0.68775910,0.42190476,0.48854497,0.48100000,0.50377393,0.71949645,0.45285714,0.49976190,0.19880674,57594.00000000,3.00000000,2657.00000000,2656.90000000,0.00400000
285,Adam,32,relu,l2,4.50000000,10.00000000,0.62026896,0.64009117,0.08438475,0.76000000,0.84391024,0.77592443,0.92634920,0.64910053,0.73100000,0.82476568,0.76003598,0.90571428,0.61452381,0.17613826,57623.00000000,3.00000000,2657.00000000,2656.80000000,0.00800000
286,Adamax,32,relu,l2,4.50000000,10.00000000,0.83693159,0.83716834,0.07566037,0.70533333,0.82565313,0.70475720,0.99666667,0.51111111,0.70100000,0.82317761,0.70233560,0.99428572,0.50547619,0.16062100,57609.00000000,3.00000000,2657.00000000,2656.80000000,0.00800000
287,Ftrl,32,relu,l2,4.50000000,10.00000000,0.68779905,0.68763890,0.08028321,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19275763,57746.00000000,3.00000000,2657.00000000,2656.60000000,0.01600000
288,SGD,32,relu,l2,4.50000000,10.00000000,1.22182312,1.21799151,0.09109671,0.70011111,0.82351406,0.70021162,0.99952381,0.50050265,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20126543,32564.00000000,3.00000000,2657.00000000,2656.90000000,0.00400000
289,Adagrad,32,elu,,4.50000000,10.00000000,0.60904655,0.61605101,0.07460535,0.69233333,0.81377433,0.70547670,0.96349206,0.51156085,0.68700000,0.81122473,0.70090643,0.96428572,0.50214286,0.15975382,44653.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
290,Adadelta,32,elu,,4.50000000,10.00000000,0.73767347,0.74383492,0.08085988,0.50211111,0.52727026,0.69454026,0.48587302,0.51293651,0.49300000,0.51535786,0.75267544,0.47000000,0.50833333,0.17530098,57398.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
291,Adam,32,elu,,4.50000000,10.00000000,0.46375751,0.51451786,0.07632756,0.77800000,0.85022842,0.80592006,0.90047619,0.69634921,0.73700000,0.82311287,0.78017986,0.87428571,0.64547619,0.17004604,57427.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
292,Adamax,32,elu,,4.50000000,10.00000000,0.50843920,0.52634096,0.07258875,0.74311111,0.83631972,0.75523881,0.93730159,0.61365079,0.71200000,0.81732440,0.73482569,0.92285714,0.57142857,0.17784483,57413.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
293,Ftrl,32,elu,,4.50000000,10.00000000,0.68770503,0.68753471,0.08162613,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18688939,57550.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
294,SGD,32,elu,,4.50000000,10.00000000,0.56450012,0.57847394,0.07175605,0.70533333,0.82361315,0.70884637,0.98285714,0.52031746,0.69800000,0.81910847,0.70526509,0.97714286,0.51190476,0.16121788,32368.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
295,Adagrad,32,elu,l1,4.50000000,10.00000000,4.10418253,4.08829727,0.07343664,0.69700000,0.82027625,0.70125764,0.98809524,0.50293651,0.70000000,0.82205083,0.70291941,0.99000000,0.50666667,0.15583522,44879.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
296,Adadelta,32,elu,l1,4.50000000,10.00000000,4.34212656,4.34813690,0.08139143,0.54922222,0.61418316,0.72653791,0.58190476,0.52743386,0.52200000,0.59230128,0.68833610,0.56285714,0.49476190,0.16242151,57624.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
297,Adam,32,elu,l1,4.50000000,10.00000000,0.84182222,0.79509934,0.07923875,0.70022222,0.82359113,0.70024539,0.99968254,0.50058201,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17951667,57653.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
298,Adamax,32,elu,l1,4.50000000,10.00000000,1.80529753,1.73435562,0.07991471,0.70200000,0.82406332,0.70227147,0.99698413,0.50534392,0.69800000,0.82192705,0.69980210,0.99571429,0.49952381,0.18083665,57639.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
299,Ftrl,32,elu,l1,4.50000000,10.00000000,0.68810616,0.68797350,0.09082944,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18063657,57776.00000000,3.00000000,2657.00000000,2656.80000000,0.00800000
300,SGD,32,elu,l1,4.50000000,10.00000000,3.56585782,3.53426313,0.07666092,0.70355556,0.82414300,0.70484235,0.99222222,0.51111111,0.70000000,0.82184424,0.70335246,0.98857143,0.50761905,0.18550198,32594.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
301,Adagrad,32,elu,l2,4.50000000,10.00000000,1.28421252,1.27849981,0.07196920,0.69355556,0.81705378,0.70175529,0.97777778,0.50407407,0.69800000,0.81999140,0.70355744,0.98285714,0.50809524,0.16099086,44847.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
302,Adadelta,32,elu,l2,4.50000000,10.00000000,1.38508759,1.37691473,0.08126793,0.56322222,0.63493812,0.72656016,0.61746032,0.52706349,0.56600000,0.63881006,0.72938199,0.62000000,0.53000000,0.16946018,57592.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
303,Adam,32,elu,l2,4.50000000,10.00000000,0.66180551,0.68167481,0.07954223,0.76388889,0.84497725,0.78206773,0.91936508,0.66023810,0.73400000,0.82580271,0.76302488,0.90142857,0.62238095,0.17381654,57621.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
304,Adamax,32,elu,l2,4.50000000,10.00000000,0.90359401,0.90990940,0.07613413,0.72833333,0.83132984,0.73529737,0.95634921,0.57632275,0.70800000,0.82105172,0.71905467,0.95714286,0.54190476,0.16360900,57607.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
305,Ftrl,32,elu,l2,4.50000000,10.00000000,0.68778816,0.68762757,0.08222542,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.37950301,57744.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
306,SGD,32,elu,l2,4.50000000,10.00000000,1.18465487,1.18883102,0.06779370,0.70822222,0.82501123,0.71105300,0.98253968,0.52534391,0.70500000,0.82303333,0.70957642,0.98000000,0.52166667,0.17399409,32562.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
307,Adagrad,32,sigmoid,,4.50000000,10.00000000,0.67265000,0.67006267,0.08126280,0.54677778,0.51585080,0.50144330,0.61253968,0.50293651,0.54700000,0.51437081,0.50888889,0.61142857,0.50404762,0.19299173,44661.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
308,Adadelta,32,sigmoid,,4.50000000,10.00000000,0.70260718,0.70242236,0.08269455,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.17527101,57406.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
309,Adam,32,sigmoid,,4.50000000,10.00000000,0.56428632,0.56646976,0.08069532,0.70133333,0.82413063,0.70102720,0.99968254,0.50243386,0.70100000,0.82401671,0.70070707,1.00000000,0.50166667,0.17611556,57435.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
310,Adamax,32,sigmoid,,4.50000000,10.00000000,0.59960026,0.60068288,0.07563002,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16428490,57421.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
311,Ftrl,32,sigmoid,,4.50000000,10.00000000,0.63582799,0.63473838,0.08295476,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18417206,57558.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
312,SGD,32,sigmoid,,4.50000000,10.00000000,0.61083692,0.61085204,0.32760193,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.36036661,32376.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
313,Adagrad,32,sigmoid,l1,4.50000000,10.00000000,4.12908888,4.11664376,0.07206535,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17111039,44887.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
314,Adadelta,32,sigmoid,l1,4.50000000,10.00000000,4.39929466,4.39787116,0.08783901,0.45988889,0.32972772,0.31333333,0.40015873,0.49970899,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.18302021,57632.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
315,Adam,32,sigmoid,l1,4.50000000,10.00000000,0.65937118,0.63899091,0.07889512,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17864788,57661.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
316,Adamax,32,sigmoid,l1,4.50000000,10.00000000,0.96186073,0.91432246,0.07861190,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17459731,57647.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
317,Ftrl,32,sigmoid,l1,4.50000000,10.00000000,0.63758529,0.63641078,0.07905509,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17932327,57784.00000000,3.00000000,2657.00000000,2656.70000000,0.01200000
318,SGD,32,sigmoid,l1,4.50000000,10.00000000,3.61134162,3.57592466,0.07673919,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17913518,32602.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
319,Adagrad,32,sigmoid,l2,4.50000000,10.00000000,1.34840302,1.34512951,0.08093531,0.61322222,0.65336056,0.65934575,0.78507936,0.49865079,0.61200000,0.65159255,0.55996790,0.78000000,0.50000000,0.18335280,44855.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
320,Adadelta,32,sigmoid,l2,4.50000000,10.00000000,1.56555852,1.56542665,0.07489352,0.43455556,0.29722563,0.27877815,0.33809524,0.49886243,0.43400000,0.29398174,0.28112554,0.33428572,0.50047619,0.17330012,57600.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
321,Adam,32,sigmoid,l2,4.50000000,10.00000000,0.65629492,0.64891798,0.07486300,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16171119,57629.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
322,Adamax,32,sigmoid,l2,4.50000000,10.00000000,0.75817208,0.74816887,0.08290431,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16741669,57615.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
323,Ftrl,32,sigmoid,l2,4.50000000,10.00000000,0.63685882,0.63576273,0.08436801,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18690078,57752.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
324,SGD,32,sigmoid,l2,4.50000000,10.00000000,1.24058592,1.23753963,0.07412722,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16900961,32570.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
325,Adagrad,32,softmax,,4.50000000,10.00000000,0.68559973,0.68537259,0.07686341,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18744037,44661.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
326,Adadelta,32,softmax,,4.50000000,10.00000000,0.69082985,0.69082792,0.08289022,0.52055556,0.48393116,0.49501094,0.55190476,0.49965608,0.51900000,0.48077055,0.49200000,0.54571429,0.50119048,0.16399872,57406.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
327,Adam,32,softmax,,4.50000000,10.00000000,0.62396774,0.62226059,0.08477588,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19036872,57435.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
328,Adamax,32,softmax,,4.50000000,10.00000000,0.64329326,0.64190023,0.45313828,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16678371,57421.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
329,Ftrl,32,softmax,,4.50000000,10.00000000,0.68680007,0.68659216,0.07782881,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16178901,57558.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
330,SGD,32,softmax,,4.50000000,10.00000000,0.63100748,0.62950866,0.06962857,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15870547,32376.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
331,Adagrad,32,softmax,l1,4.50000000,10.00000000,4.14125977,4.13035254,0.07717061,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17104797,44887.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
332,Adadelta,32,softmax,l1,4.50000000,10.00000000,4.35785508,4.35710392,0.07552748,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.16586978,57632.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
333,Adam,32,softmax,l1,4.50000000,10.00000000,0.65255218,0.63555390,0.07357149,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16084671,57661.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
334,Adamax,32,softmax,l1,4.50000000,10.00000000,0.67420068,0.65721569,0.08293400,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17039824,57647.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
335,Ftrl,32,softmax,l1,4.50000000,10.00000000,0.68713499,0.68690690,0.08083794,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.37799897,57784.00000000,3.00000000,2657.00000000,2655.70000000,0.05000000
336,SGD,32,softmax,l1,4.50000000,10.00000000,3.62277393,3.58542395,0.07509158,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17854416,32602.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
337,Adagrad,32,softmax,l2,4.50000000,10.00000000,1.36345598,1.36195487,0.08109832,0.56677778,0.56078431,0.49243948,0.66174603,0.50346561,0.57200000,0.56658141,0.49352941,0.67142857,0.50571429,0.17982793,44855.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
338,Adadelta,32,softmax,l2,4.50000000,10.00000000,1.39413793,1.39394182,0.07754271,0.45588889,0.32578370,0.27986470,0.39015873,0.49970899,0.45500000,0.32531969,0.27923077,0.39000000,0.49833333,0.15700729,57600.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
339,Adam,32,softmax,l2,4.50000000,10.00000000,0.65162485,0.64515775,0.08164728,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15410111,57629.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
340,Adamax,32,softmax,l2,4.50000000,10.00000000,0.68502158,0.67744814,0.08671937,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17627542,57615.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
341,Ftrl,32,softmax,l2,4.50000000,10.00000000,0.68676814,0.68655596,0.08556592,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18096654,57752.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
342,SGD,32,softmax,l2,4.50000000,10.00000000,1.26124028,1.25570365,0.07650383,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16077461,32570.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
343,Adagrad,32,tanh,,4.50000000,10.00000000,0.59573041,0.59832680,0.07247772,0.69888889,0.81801151,0.70899428,0.96714286,0.52005291,0.69700000,0.81856650,0.70445916,0.97714286,0.51023809,0.17795730,44655.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
344,Adadelta,32,tanh,,4.50000000,10.00000000,0.72043508,0.72160940,0.07658205,0.50033333,0.55131161,0.68422075,0.52269841,0.48542328,0.49800000,0.53460029,0.68540404,0.50857143,0.49095238,0.17156720,57400.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
345,Adam,32,tanh,,4.50000000,10.00000000,0.46182636,0.51028916,0.07664578,0.77855556,0.85034894,0.80739523,0.89904762,0.69822751,0.74800000,0.82991781,0.78773301,0.87857143,0.66095238,0.16535759,57429.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
346,Adamax,32,tanh,,4.50000000,10.00000000,0.52147236,0.53106388,0.07421424,0.73200000,0.83188995,0.74167568,0.94730159,0.58846561,0.72600000,0.82852234,0.73791397,0.94571428,0.57952381,0.15075252,57415.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
347,Ftrl,32,tanh,,4.50000000,10.00000000,0.68771085,0.68754719,0.08246548,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16333587,57552.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
348,SGD,32,tanh,,4.50000000,10.00000000,0.56732507,0.57172877,0.06563570,0.70344444,0.82290526,0.70703869,0.98428571,0.51621693,0.70100000,0.82170063,0.70532118,0.98428571,0.51214286,0.17087648,32370.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
349,Adagrad,32,tanh,l1,4.50000000,10.00000000,4.07316546,4.06467295,0.07850809,0.69588889,0.81697463,0.70583128,0.97000000,0.51314815,0.69300000,0.81469104,0.70498367,0.96571429,0.51119048,0.16041691,44881.00000000,3.00000000,2657.00000000,2657.00000000,0.00000000
